,date,year,month,day,time,hope_discharge_m3_s,carbon_class,AMLE_loadest
5617,2023-10-21,2023,10,21,0,1209.967436,DBC,17.35
5618,2023-10-21,2023,10,21,100,1209.117939,DBC,17.34
5619,2023-10-21,2023,10,21,200,1205.719949,DBC,17.27
5620,2023-10-21,2023,10,21,300,1202.605125,DBC,17.19
5621,2023-10-21,2023,10,21,400,1200.906131,DBC,17.16
5622,2023-10-21,2023,10,21,500,1200.056633,DBC,17.15
5623,2023-10-21,2023,10,21,600,1200.056633,DBC,17.16
5624,2023-10-21,2023,10,21,700,1200.056633,DBC,17.17
5625,2023-10-21,2023,10,21,800,1200.056633,DBC,17.17
5626,2023-10-21,2023,10,21,900,1200.056633,DBC,17.18
5627,2023-10-21,2023,10,21,1000,1200.906131,DBC,17.21
5628,2023-10-21,2023,10,21,1100,1201.755628,DBC,17.24
5629,2023-10-21,2023,10,21,1200,1200.056633,DBC,17.2
5630,2023-10-21,2023,10,21,1300,1200.906131,DBC,17.23
5631,2023-10-21,2023,10,21,1400,1200.056633,DBC,17.22
5632,2023-10-21,2023,10,21,1500,1200.906131,DBC,17.25
5633,2023-10-21,2023,10,21,1600,1200.906131,DBC,17.26
5634,2023-10-21,2023,10,21,1700,1200.056633,DBC,17.24
5635,2023-10-21,2023,10,21,1800,1200.056633,DBC,17.25
5636,2023-10-21,2023,10,21,1900,1200.056633,DBC,17.26
5637,2023-10-21,2023,10,21,2000,1200.056633,DBC,17.27
5638,2023-10-21,2023,10,21,2100,1200.056633,DBC,17.28
5639,2023-10-21,2023,10,21,2200,1198.357638,DBC,17.24
5640,2023-10-21,2023,10,21,2300,1200.056633,DBC,17.29
5641,2023-10-22,2023,10,22,0,1199.207136,DBC,17.28
5642,2023-10-22,2023,10,22,100,1197.508141,DBC,17.25
5643,2023-10-22,2023,10,22,200,1194.959649,DBC,17.19
5644,2023-10-22,2023,10,22,300,1191.561659,DBC,17.12
5645,2023-10-22,2023,10,22,400,1193.260654,DBC,17.17
5646,2023-10-22,2023,10,22,500,1189.862665,DBC,17.1
5647,2023-10-22,2023,10,22,600,1189.862665,DBC,17.1
5648,2023-10-22,2023,10,22,700,1190.712162,DBC,17.13
5649,2023-10-22,2023,10,22,800,1191.561659,DBC,17.16
5650,2023-10-22,2023,10,22,900,1194.110151,DBC,17.23
5651,2023-10-22,2023,10,22,1000,1190.712162,DBC,17.16
5652,2023-10-22,2023,10,22,1100,1196.658644,DBC,17.31
5653,2023-10-22,2023,10,22,1200,1196.658644,DBC,17.31
5654,2023-10-22,2023,10,22,1300,1192.411157,DBC,17.22
5655,2023-10-22,2023,10,22,1400,1195.809146,DBC,17.31
5656,2023-10-22,2023,10,22,1500,1194.959649,DBC,17.3
5657,2023-10-22,2023,10,22,1600,1192.411157,DBC,17.24
5658,2023-10-22,2023,10,22,1700,1192.411157,DBC,17.25
5659,2023-10-22,2023,10,22,1800,1195.809146,DBC,17.34
5660,2023-10-22,2023,10,22,1900,1196.658644,DBC,17.37
5661,2023-10-22,2023,10,22,2000,1196.658644,DBC,17.38
5662,2023-10-22,2023,10,22,2100,1198.357638,DBC,17.43
5663,2023-10-22,2023,10,22,2200,1199.207136,DBC,17.45
5664,2023-10-22,2023,10,22,2300,1198.357638,DBC,17.44
5665,2023-10-23,2023,10,23,0,1200.906131,DBC,17.51
5666,2023-10-23,2023,10,23,100,1200.906131,DBC,17.52
5667,2023-10-23,2023,10,23,200,1205.719949,DBC,17.65
5668,2023-10-23,2023,10,23,300,1209.967436,DBC,17.76
5669,2023-10-23,2023,10,23,400,1209.117939,DBC,17.75
5670,2023-10-23,2023,10,23,500,1210.816933,DBC,17.8
5671,2023-10-23,2023,10,23,600,1210.816933,DBC,17.8
5672,2023-10-23,2023,10,23,700,1214.214923,DBC,17.89
5673,2023-10-23,2023,10,23,800,1219.028741,DBC,18.03
5674,2023-10-23,2023,10,23,900,1221.577233,DBC,18.09
5675,2023-10-23,2023,10,23,1000,1227.523715,DBC,18.25
5676,2023-10-23,2023,10,23,1100,1230.072207,DBC,18.32
5677,2023-10-23,2023,10,23,1200,1230.072207,DBC,18.32
5678,2023-10-23,2023,10,23,1300,1231.771202,DBC,18.37
5679,2023-10-23,2023,10,23,1400,1236.585021,DBC,18.51
5680,2023-10-23,2023,10,23,1500,1239.98301,DBC,18.6
5681,2023-10-23,2023,10,23,1600,1240.832507,DBC,18.63
5682,2023-10-23,2023,10,23,1700,1246.778989,DBC,18.78
5683,2023-10-23,2023,10,23,1800,1249.893813,DBC,18.87
5684,2023-10-23,2023,10,23,1900,1254.1413,DBC,18.98
5685,2023-10-23,2023,10,23,2000,1256.689792,DBC,19.05
5686,2023-10-23,2023,10,23,2100,1260.087781,DBC,19.14
5687,2023-10-23,2023,10,23,2200,1260.087781,DBC,19.15
5688,2023-10-23,2023,10,23,2300,1260.087781,DBC,19.16
5689,2023-10-24,2023,10,24,0,1260.937279,DBC,19.19
5690,2023-10-24,2023,10,24,100,1260.087781,DBC,19.18
5691,2023-10-24,2023,10,24,200,1260.087781,DBC,19.19
5692,2023-10-24,2023,10,24,300,1260.087781,DBC,19.2
5693,2023-10-24,2023,10,24,400,1260.087781,DBC,19.2
5694,2023-10-24,2023,10,24,500,1260.087781,DBC,19.21
5695,2023-10-24,2023,10,24,600,1260.087781,DBC,19.22
5696,2023-10-24,2023,10,24,700,1261.786776,DBC,19.27
5697,2023-10-24,2023,10,24,800,1263.202605,DBC,19.32
5698,2023-10-24,2023,10,24,900,1267.450092,DBC,19.44
5699,2023-10-24,2023,10,24,1000,1264.052103,DBC,19.36
5700,2023-10-24,2023,10,24,1100,1265.751097,DBC,19.41
5701,2023-10-24,2023,10,24,1200,1267.450092,DBC,19.46
5702,2023-10-24,2023,10,24,1300,1266.600595,DBC,19.45
5703,2023-10-24,2023,10,24,1400,1269.149087,DBC,19.52
5704,2023-10-24,2023,10,24,1500,1269.998584,DBC,19.55
5705,2023-10-24,2023,10,24,1600,1268.299589,DBC,19.52
5706,2023-10-24,2023,10,24,1700,1260.087781,DBC,19.32
5707,2023-10-24,2023,10,24,1800,1260.087781,DBC,19.33
5708,2023-10-24,2023,10,24,1900,1260.087781,DBC,19.34
5709,2023-10-24,2023,10,24,2000,1260.087781,DBC,19.35
5710,2023-10-24,2023,10,24,2100,1258.388787,DBC,19.31
5711,2023-10-24,2023,10,24,2200,1253.291802,DBC,19.2
5712,2023-10-24,2023,10,24,2300,1250.74331,DBC,19.14
5713,2023-10-25,2023,10,25,0,1249.893813,DBC,19.13
5714,2023-10-25,2023,10,25,100,1249.893813,DBC,19.14
5715,2023-10-25,2023,10,25,200,1249.044315,DBC,19.13
5716,2023-10-25,2023,10,25,300,1245.929492,DBC,19.05
5717,2023-10-25,2023,10,25,400,1241.682005,DBC,18.96
5718,2023-10-25,2023,10,25,500,1240.832507,DBC,18.94
5719,2023-10-25,2023,10,25,600,1239.98301,DBC,18.93
5720,2023-10-25,2023,10,25,700,1239.98301,DBC,18.94
5721,2023-10-25,2023,10,25,800,1239.98301,DBC,18.95
5722,2023-10-25,2023,10,25,900,1239.98301,DBC,18.96
5723,2023-10-25,2023,10,25,1000,1239.98301,DBC,18.97
5724,2023-10-25,2023,10,25,1100,1239.98301,DBC,18.97
5725,2023-10-25,2023,10,25,1200,1239.133513,DBC,18.96
5726,2023-10-25,2023,10,25,1300,1236.585021,DBC,18.91
5727,2023-10-25,2023,10,25,1400,1231.771202,DBC,18.79
5728,2023-10-25,2023,10,25,1500,1230.921705,DBC,18.78
5729,2023-10-25,2023,10,25,1600,1230.072207,DBC,18.77
5730,2023-10-25,2023,10,25,1700,1230.072207,DBC,18.77
5731,2023-10-25,2023,10,25,1800,1230.072207,DBC,18.78
5732,2023-10-25,2023,10,25,1900,1227.523715,DBC,18.73
5733,2023-10-25,2023,10,25,2000,1227.523715,DBC,18.74
5734,2023-10-25,2023,10,25,2100,1224.975223,DBC,18.68
5735,2023-10-25,2023,10,25,2200,1221.577233,DBC,18.61
5736,2023-10-25,2023,10,25,2300,1219.878239,DBC,18.57
5737,2023-10-26,2023,10,26,0,1219.028741,DBC,18.56
5738,2023-10-26,2023,10,26,100,1218.46241,DBC,18.55
5739,2023-10-26,2023,10,26,200,1213.365425,DBC,18.43
5740,2023-10-26,2023,10,26,300,1210.816933,DBC,18.38
5741,2023-10-26,2023,10,26,400,1209.117939,DBC,18.34
5742,2023-10-26,2023,10,26,500,1209.117939,DBC,18.35
5743,2023-10-26,2023,10,26,600,1205.719949,DBC,18.28
5744,2023-10-26,2023,10,26,700,1207.418944,DBC,18.33
5745,2023-10-26,2023,10,26,800,1200.906131,DBC,18.17
5746,2023-10-26,2023,10,26,900,1200.906131,DBC,18.17
5747,2023-10-26,2023,10,26,1000,1200.056633,DBC,18.16
5748,2023-10-26,2023,10,26,1100,1199.207136,DBC,18.15
5749,2023-10-26,2023,10,26,1200,1196.658644,DBC,18.09
5750,2023-10-26,2023,10,26,1300,1194.959649,DBC,18.06
5751,2023-10-26,2023,10,26,1400,1194.110151,DBC,18.05
5752,2023-10-26,2023,10,26,1500,1189.296333,DBC,17.93
5753,2023-10-26,2023,10,26,1600,1182.78352,DBC,17.77
5754,2023-10-26,2023,10,26,1700,1180.801359,DBC,17.73
5755,2023-10-26,2023,10,26,1800,1178.252867,DBC,17.68
5756,2023-10-26,2023,10,26,1900,1173.439049,DBC,17.56
5757,2023-10-26,2023,10,26,2000,1173.439049,DBC,17.57
5758,2023-10-26,2023,10,26,2100,1169.191562,DBC,17.47
5759,2023-10-26,2023,10,26,2200,1166.64307,DBC,17.42
5760,2023-10-26,2023,10,26,2300,1164.094577,DBC,17.36
5761,2023-10-27,2023,10,27,0,1160.130256,DBC,17.26
5762,2023-10-27,2023,10,27,100,1159.280759,DBC,17.25
5763,2023-10-27,2023,10,27,200,1156.732267,DBC,17.2
5764,2023-10-27,2023,10,27,300,1155.882769,DBC,17.18
5765,2023-10-27,2023,10,27,400,1152.48478,DBC,17.11
5766,2023-10-27,2023,10,27,500,1149.936288,DBC,17.05
5767,2023-10-27,2023,10,27,600,1149.936288,DBC,17.06
5768,2023-10-27,2023,10,27,700,1147.387796,DBC,17
5769,2023-10-27,2023,10,27,800,1148.237293,DBC,17.03
5770,2023-10-27,2023,10,27,900,1143.423474,DBC,16.91
5771,2023-10-27,2023,10,27,1000,1140.874982,DBC,16.86
5772,2023-10-27,2023,10,27,1100,1140.025485,DBC,16.85
5773,2023-10-27,2023,10,27,1200,1140.025485,DBC,16.85
5774,2023-10-27,2023,10,27,1300,1130.96418,DBC,16.63
5775,2023-10-27,2023,10,27,1400,1130.114682,DBC,16.62
5776,2023-10-27,2023,10,27,1500,1125.584029,DBC,16.51
5777,2023-10-27,2023,10,27,1600,1120.770211,DBC,16.4
5778,2023-10-27,2023,10,27,1700,1119.920714,DBC,16.39
5779,2023-10-27,2023,10,27,1800,1115.106895,DBC,16.27
5780,2023-10-27,2023,10,27,1900,1110.009911,DBC,16.15
5781,2023-10-27,2023,10,27,2000,1108.310916,DBC,16.11
5782,2023-10-27,2023,10,27,2100,1104.912927,DBC,16.04
5783,2023-10-27,2023,10,27,2200,1100.099108,DBC,15.92
5784,2023-10-27,2023,10,27,2300,1099.249611,DBC,15.9
5785,2023-10-28,2023,10,28,0,1094.152626,DBC,15.78
5786,2023-10-28,2023,10,28,100,1091.604134,DBC,15.73
5787,2023-10-28,2023,10,28,200,1089.905139,DBC,15.69
5788,2023-10-28,2023,10,28,300,1089.055642,DBC,15.68
5789,2023-10-28,2023,10,28,400,1083.392326,DBC,15.54
5790,2023-10-28,2023,10,28,500,1081.693331,DBC,15.51
5791,2023-10-28,2023,10,28,600,1080.843834,DBC,15.49
5792,2023-10-28,2023,10,28,700,1079.144839,DBC,15.46
5793,2023-10-28,2023,10,28,800,1078.295342,DBC,15.44
5794,2023-10-28,2023,10,28,900,1072.34886,DBC,15.3
5795,2023-10-28,2023,10,28,1000,1070.083534,DBC,15.25
5796,2023-10-28,2023,10,28,1100,1070.083534,DBC,15.25
5797,2023-10-28,2023,10,28,1200,1070.933031,DBC,15.28
5798,2023-10-28,2023,10,28,1300,1069.234037,DBC,15.25
5799,2023-10-28,2023,10,28,1400,1065.836047,DBC,15.17
5800,2023-10-28,2023,10,28,1500,1059.889565,DBC,15.03
5801,2023-10-28,2023,10,28,1600,1055.075747,DBC,14.91
5802,2023-10-28,2023,10,28,1700,1049.978763,DBC,14.79
5803,2023-10-28,2023,10,28,1800,1049.978763,DBC,14.8
5804,2023-10-28,2023,10,28,1900,1042.616452,DBC,14.62
5805,2023-10-28,2023,10,28,2000,1040.06796,DBC,14.56
5806,2023-10-28,2023,10,28,2100,1040.06796,DBC,14.57
5807,2023-10-28,2023,10,28,2200,1039.218462,DBC,14.55
5808,2023-10-28,2023,10,28,2300,1035.820473,DBC,14.48
5809,2023-10-29,2023,10,29,0,1033.271981,DBC,14.42
5810,2023-10-29,2023,10,29,100,1030.723489,DBC,14.37
5811,2023-10-29,2023,10,29,200,1029.873991,DBC,14.35
5812,2023-10-29,2023,10,29,300,1029.873991,DBC,14.36
5813,2023-10-29,2023,10,29,400,1025.060173,DBC,14.24
5814,2023-10-29,2023,10,29,500,1021.662183,DBC,14.16
5815,2023-10-29,2023,10,29,600,1020.812686,DBC,14.15
5816,2023-10-29,2023,10,29,700,1019.963188,DBC,14.13
5817,2023-10-29,2023,10,29,800,1019.963188,DBC,14.14
5818,2023-10-29,2023,10,29,900,1017.414696,DBC,14.08
5819,2023-10-29,2023,10,29,1000,1016.565199,DBC,14.07
5820,2023-10-29,2023,10,29,1100,1019.963188,DBC,14.16
5821,2023-10-29,2023,10,29,1200,1013.450375,DBC,14
5822,2023-10-29,2023,10,29,1300,1010.052386,DBC,13.92
5823,2023-10-29,2023,10,29,1400,1004.955401,DBC,13.8
5824,2023-10-29,2023,10,29,1500,999.5752513,DBC,13.67
5825,2023-10-29,2023,10,29,1600,997.309925,DBC,13.63
5826,2023-10-29,2023,10,29,1700,993.6287696,DBC,13.53
5827,2023-10-29,2023,10,29,1800,992.4961065,DBC,13.51
5828,2023-10-29,2023,10,29,1900,990.7971117,DBC,13.48
5829,2023-10-29,2023,10,29,2000,986.8327906,DBC,13.38
5830,2023-10-29,2023,10,29,2100,985.1337958,DBC,13.35
5831,2023-10-29,2023,10,29,2200,983.4348011,DBC,13.32
5832,2023-10-29,2023,10,29,2300,980.8863089,DBC,13.26
5833,2023-10-30,2023,10,30,0,980.6031431,DBC,13.26
5834,2023-10-30,2023,10,30,100,979.47048,DBC,13.23
5835,2023-10-30,2023,10,30,200,977.7714852,DBC,13.2
5836,2023-10-30,2023,10,30,300,976.0724904,DBC,13.16
5837,2023-10-30,2023,10,30,400,974.3734957,DBC,13.12
5838,2023-10-30,2023,10,30,500,972.6745009,DBC,13.09
5839,2023-10-30,2023,10,30,600,969.5596772,DBC,13.02
5840,2023-10-30,2023,10,30,700,967.8606824,DBC,12.98
5841,2023-10-30,2023,10,30,800,967.2943508,DBC,12.97
5842,2023-10-30,2023,10,30,900,967.011185,DBC,12.97
5843,2023-10-30,2023,10,30,1000,966.1616877,DBC,12.96
5844,2023-10-30,2023,10,30,1100,965.8785219,DBC,12.96
5845,2023-10-30,2023,10,30,1200,963.6131955,DBC,12.91
5846,2023-10-30,2023,10,30,1300,959.6488744,DBC,12.82
5847,2023-10-30,2023,10,30,1400,957.6667139,DBC,12.77
5848,2023-10-30,2023,10,30,1500,953.7023928,DBC,12.68
5849,2023-10-30,2023,10,30,1600,950.8707348,DBC,12.61
5850,2023-10-30,2023,10,30,1700,948.8885743,DBC,12.57
5851,2023-10-30,2023,10,30,1800,946.9064137,DBC,12.52
5852,2023-10-30,2023,10,30,1900,945.2074189,DBC,12.49
5853,2023-10-30,2023,10,30,2000,943.5084242,DBC,12.45
5854,2023-10-30,2023,10,30,2100,942.0925952,DBC,12.43
5855,2023-10-30,2023,10,30,2200,941.8094294,DBC,12.43
5856,2023-10-30,2023,10,30,2300,939.8272689,DBC,12.38
5857,2023-10-31,2023,10,31,0,938.6946057,DBC,12.36
5858,2023-10-31,2023,10,31,100,937.2787767,DBC,12.33
5859,2023-10-31,2023,10,31,200,935.8629478,DBC,12.3
5860,2023-10-31,2023,10,31,300,933.3144556,DBC,12.24
5861,2023-10-31,2023,10,31,400,932.748124,DBC,12.23
5862,2023-10-31,2023,10,31,500,930.7659635,DBC,12.19
5863,2023-10-31,2023,10,31,600,928.5006371,DBC,12.14
5864,2023-10-31,2023,10,31,700,927.6511397,DBC,12.12
5865,2023-10-31,2023,10,31,800,924.536316,DBC,12.06
5866,2023-10-31,2023,10,31,900,923.6868186,DBC,12.04
5867,2023-10-31,2023,10,31,1000,923.9699844,DBC,12.05
5868,2023-10-31,2023,10,31,1100,923.6868186,DBC,12.05
5869,2023-10-31,2023,10,31,1200,921.1383265,DBC,11.99
5870,2023-10-31,2023,10,31,1300,919.1561659,DBC,11.95
5871,2023-10-31,2023,10,31,1400,917.1740054,DBC,11.91
5872,2023-10-31,2023,10,31,1500,914.6255132,DBC,11.84
5873,2023-10-31,2023,10,31,1600,912.0770211,DBC,11.79
5874,2023-10-31,2023,10,31,1700,908.9621974,DBC,11.72
5875,2023-10-31,2023,10,31,1800,907.2632026,DBC,11.68
5876,2023-10-31,2023,10,31,1900,906.696871,DBC,11.67
5877,2023-10-31,2023,10,31,2000,903.8652131,DBC,11.61
5878,2023-10-31,2023,10,31,2100,901.0335551,DBC,11.54
5879,2023-10-31,2023,10,31,2200,899.0513946,DBC,11.5
5880,2023-10-31,2023,10,31,2300,896.7860682,DBC,11.45
5881,2023-11-01,2023,11,1,0,895.3702393,DBC,11.42
5882,2023-11-01,2023,11,1,100,892.8217471,DBC,11.37
5883,2023-11-01,2023,11,1,200,891.1227524,DBC,11.33
5884,2023-11-01,2023,11,1,300,890.273255,DBC,11.31
5885,2023-11-01,2023,11,1,400,887.4415971,DBC,11.24
5886,2023-11-01,2023,11,1,500,885.4594365,DBC,11.2
5887,2023-11-01,2023,11,1,600,884.6099391,DBC,11.19
5888,2023-11-01,2023,11,1,700,883.1941102,DBC,11.16
5889,2023-11-01,2023,11,1,800,882.061447,DBC,11.14
5890,2023-11-01,2023,11,1,900,881.7782812,DBC,11.13
5891,2023-11-01,2023,11,1,1000,880.3624522,DBC,11.1
5892,2023-11-01,2023,11,1,1100,879.7961206,DBC,11.1
5893,2023-11-01,2023,11,1,1200,881.2119496,DBC,11.14
5894,2023-11-01,2023,11,1,1300,878.9466232,DBC,11.09
5895,2023-11-01,2023,11,1,1400,878.3802917,DBC,11.07
5896,2023-11-01,2023,11,1,1500,877.8139601,DBC,11.07
5897,2023-11-01,2023,11,1,1600,875.8317995,DBC,11.02
5898,2023-11-01,2023,11,1,1700,873.849639,DBC,10.98
5899,2023-11-01,2023,11,1,1800,874.1328048,DBC,10.99
5900,2023-11-01,2023,11,1,1900,873.5664732,DBC,10.99
5901,2023-11-01,2023,11,1,2000,873.0001416,DBC,10.97
5902,2023-11-01,2023,11,1,2100,873.2833074,DBC,10.99
5903,2023-11-01,2023,11,1,2200,873.2833074,DBC,11
5904,2023-11-01,2023,11,1,2300,873.849639,DBC,11.01
5905,2023-11-02,2023,11,2,0,872.1506442,DBC,10.98
5906,2023-11-02,2023,11,2,100,870.4516494,DBC,10.94
5907,2023-11-02,2023,11,2,200,871.017981,DBC,10.96
5908,2023-11-02,2023,11,2,300,869.6021521,DBC,10.93
5909,2023-11-02,2023,11,2,400,866.2041625,DBC,10.85
5910,2023-11-02,2023,11,2,500,862.5230072,DBC,10.77
5911,2023-11-02,2023,11,2,600,860.5408467,DBC,10.73
5912,2023-11-02,2023,11,2,700,859.4081835,DBC,10.7
5913,2023-11-02,2023,11,2,800,857.4260229,DBC,10.66
5914,2023-11-02,2023,11,2,900,858.5586861,DBC,10.69
5915,2023-11-02,2023,11,2,1000,860.2576809,DBC,10.74
5916,2023-11-02,2023,11,2,1100,864.5051678,DBC,10.85
5917,2023-11-02,2023,11,2,1200,870.1684836,DBC,10.99
5918,2023-11-02,2023,11,2,1300,874.1328048,DBC,11.1
5919,2023-11-02,2023,11,2,1400,878.0971259,DBC,11.2
5920,2023-11-02,2023,11,2,1500,883.1941102,DBC,11.33
5921,2023-11-02,2023,11,2,1600,890.5564208,DBC,11.52
5922,2023-11-02,2023,11,2,1700,895.6534051,DBC,11.65
5923,2023-11-02,2023,11,2,1800,903.8652131,DBC,11.86
5924,2023-11-02,2023,11,2,1900,907.8295342,DBC,11.97
5925,2023-11-02,2023,11,2,2000,910.6611921,DBC,12.05
5926,2023-11-02,2023,11,2,2100,914.6255132,DBC,12.15
5927,2023-11-02,2023,11,2,2200,912.6433527,DBC,12.11
5928,2023-11-02,2023,11,2,2300,918.0235028,DBC,12.26
5929,2023-11-03,2023,11,3,0,918.5898343,DBC,12.27
5930,2023-11-03,2023,11,3,100,918.3066686,DBC,12.27
5931,2023-11-03,2023,11,3,200,920.0056633,DBC,12.32
5932,2023-11-03,2023,11,3,300,923.4036528,DBC,12.42
5933,2023-11-03,2023,11,3,400,927.0848082,DBC,12.51
5934,2023-11-03,2023,11,3,500,931.0491293,DBC,12.62
5935,2023-11-03,2023,11,3,600,936.1461135,DBC,12.76
5936,2023-11-03,2023,11,3,700,940.3936005,DBC,12.87
5937,2023-11-03,2023,11,3,800,944.6410874,DBC,12.99
5938,2023-11-03,2023,11,3,900,947.1895795,DBC,13.06
5939,2023-11-03,2023,11,3,1000,949.4549058,DBC,13.13
5940,2023-11-03,2023,11,3,1100,949.7380716,DBC,13.14
5941,2023-11-03,2023,11,3,1200,948.6054085,DBC,13.12
5942,2023-11-03,2023,11,3,1300,947.7559111,DBC,13.1
5943,2023-11-03,2023,11,3,1400,946.3400821,DBC,13.07
5944,2023-11-03,2023,11,3,1500,943.79159,DBC,13.01
5945,2023-11-03,2023,11,3,1600,941.5262636,DBC,12.96
5946,2023-11-03,2023,11,3,1700,939.2609373,DBC,12.91
5947,2023-11-03,2023,11,3,1800,935.2966162,DBC,12.81
5948,2023-11-03,2023,11,3,1900,931.0491293,DBC,12.71
5949,2023-11-03,2023,11,3,2000,927.3679739,DBC,12.62
5950,2023-11-03,2023,11,3,2100,921.9878239,DBC,12.48
5951,2023-11-03,2023,11,3,2200,918.5898343,DBC,12.4
5952,2023-11-03,2023,11,3,2300,916.324508,DBC,12.35
5953,2023-11-04,2023,11,4,0,913.7760159,DBC,12.29
5954,2023-11-04,2023,11,4,100,913.7760159,DBC,12.3
5955,2023-11-04,2023,11,4,200,914.0591817,DBC,12.31
5956,2023-11-04,2023,11,4,300,914.6255132,DBC,12.33
5957,2023-11-04,2023,11,4,400,914.3423474,DBC,12.33
5958,2023-11-04,2023,11,4,500,916.0413422,DBC,12.38
5959,2023-11-04,2023,11,4,600,919.7224975,DBC,12.48
5960,2023-11-04,2023,11,4,700,926.8016424,DBC,12.67
5961,2023-11-04,2023,11,4,800,934.4471188,DBC,12.87
5962,2023-11-04,2023,11,4,900,945.2074189,DBC,13.16
5963,2023-11-04,2023,11,4,1000,967.011185,DBC,13.74
5964,2023-11-04,2023,11,4,1100,993.0624381,DBC,14.43
5965,2023-11-04,2023,11,4,1200,1023.361178,DBC,15.25
5966,2023-11-04,2023,11,4,1300,1061.58856,DBC,16.29
5967,2023-11-04,2023,11,4,1400,1100.948605,DBC,17.36
5968,2023-11-04,2023,11,4,1500,1136.627495,DBC,18.35
5969,2023-11-04,2023,11,4,1600,1170.041059,DBC,19.28
5970,2023-11-04,2023,11,4,1700,1196.658644,DBC,20.03
5971,2023-11-04,2023,11,4,1800,1210.816933,DBC,20.43
5972,2023-11-04,2023,11,4,1900,1230.921705,DBC,21
5973,2023-11-04,2023,11,4,2000,1249.044315,DBC,21.52
5974,2023-11-04,2023,11,4,2100,1262.353108,DBC,21.9
5975,2023-11-04,2023,11,4,2200,1267.450092,DBC,22.05
5976,2023-11-04,2023,11,4,2300,1281.608382,DBC,22.46
5977,2023-11-05,2023,11,5,0,1297.465666,DBC,22.91
5978,2023-11-05,2023,11,5,100,1307.376469,DBC,23.2
5979,2023-11-05,2023,11,5,200,1308.225966,DBC,23.24
5980,2023-11-05,2023,11,5,300,1297.465666,DBC,22.94
5981,2023-11-05,2023,11,5,400,1288.404361,DBC,22.7
5982,2023-11-05,2023,11,5,500,1278.210392,DBC,22.42
5983,2023-11-05,2023,11,5,600,1271.697579,DBC,22.25
5984,2023-11-05,2023,11,5,700,1263.202605,DBC,22.02
5985,2023-11-05,2023,11,5,800,1256.689792,DBC,21.85
5986,2023-11-05,2023,11,5,900,1250.74331,DBC,21.69
5987,2023-11-05,2023,11,5,1000,1243.381,DBC,21.49
5988,2023-11-05,2023,11,5,1100,1237.434518,DBC,21.34
5989,2023-11-05,2023,11,5,1200,1230.072207,DBC,21.14
5990,2023-11-05,2023,11,5,1300,1220.727736,DBC,20.89
5991,2023-11-05,2023,11,5,1400,1206.569446,DBC,20.5
5992,2023-11-05,2023,11,5,1500,1196.658644,DBC,20.23
5993,2023-11-05,2023,11,5,1600,1189.296333,DBC,20.03
5994,2023-11-05,2023,11,5,1700,1179.102364,DBC,19.76
5995,2023-11-05,2023,11,5,1800,1170.890556,DBC,19.53
5996,2023-11-05,2023,11,5,1900,1162.395583,DBC,19.31
5997,2023-11-05,2023,11,5,2000,1151.635282,DBC,19.02
5998,2023-11-05,2023,11,5,2100,1146.538298,DBC,18.88
5999,2023-11-05,2023,11,5,2200,1139.175988,DBC,18.68
6000,2023-11-05,2023,11,5,2300,1133.229506,DBC,18.53
6001,2023-11-06,2023,11,6,0,1124.1682,DBC,18.28
6002,2023-11-06,2023,11,6,100,1119.920714,DBC,18.18
6003,2023-11-06,2023,11,6,200,1113.4079,DBC,18
6004,2023-11-06,2023,11,6,300,1109.160413,DBC,17.89
6005,2023-11-06,2023,11,6,400,1104.063429,DBC,17.76
6006,2023-11-06,2023,11,6,500,1101.798103,DBC,17.7
6007,2023-11-06,2023,11,6,600,1102.364434,DBC,17.73
6008,2023-11-06,2023,11,6,700,1100.948605,DBC,17.69
6009,2023-11-06,2023,11,6,800,1100.099108,DBC,17.68
6010,2023-11-06,2023,11,6,900,1096.701119,DBC,17.59
6011,2023-11-06,2023,11,6,1000,1090.754637,DBC,17.44
6012,2023-11-06,2023,11,6,1100,1089.905139,DBC,17.42
6013,2023-11-06,2023,11,6,1200,1087.356647,DBC,17.36
6014,2023-11-06,2023,11,6,1300,1085.091321,DBC,17.3
6015,2023-11-06,2023,11,6,1400,1080.843834,DBC,17.19
6016,2023-11-06,2023,11,6,1500,1079.144839,DBC,17.15
6017,2023-11-06,2023,11,6,1600,1078.295342,DBC,17.14
6018,2023-11-06,2023,11,6,1700,1074.047855,DBC,17.03
6019,2023-11-06,2023,11,6,1800,1070.083534,DBC,16.92
6020,2023-11-06,2023,11,6,1900,1070.083534,DBC,16.93
6021,2023-11-06,2023,11,6,2000,1064.137052,DBC,16.78
6022,2023-11-06,2023,11,6,2100,1062.438057,DBC,16.74
6023,2023-11-06,2023,11,6,2200,1059.889565,DBC,16.68
6024,2023-11-06,2023,11,6,2300,1059.889565,DBC,16.68
6025,2023-11-07,2023,11,7,0,1057.624239,DBC,16.62
6026,2023-11-07,2023,11,7,100,1057.624239,DBC,16.63
6027,2023-11-07,2023,11,7,200,1054.226249,DBC,16.55
6028,2023-11-07,2023,11,7,300,1054.226249,DBC,16.55
6029,2023-11-07,2023,11,7,400,1054.226249,DBC,16.56
6030,2023-11-07,2023,11,7,500,1055.075747,DBC,16.59
6031,2023-11-07,2023,11,7,600,1059.040068,DBC,16.72
6032,2023-11-07,2023,11,7,700,1054.226249,DBC,16.58
